inputs,target
context : i enjoy making food that tastes good. @ path_tailentity : commerce,enjoy_capableof people isa coworkers atlocation lunch hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,enjoy_capableof sometimes cook _desires people _atlocation lunch usedfor commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,taste_capableof sometimes cook_capableof people isa coworkers hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,taste _hasa sometimes cook_capableof people desires lunch hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,taste_capableof people _instanceof coworkers _usedfor lunch hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,food _instanceof lunch _desires coworkers capableof sometimes cook hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,food isa boring job ca_usedfordesire have kind motivatedbygoal reward _usedfor job capableof involves creativity _notcapableof commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,enjoy_capableof job usedfor cook food hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,taste_capableof cook food _usedfor job hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,food usedfor cook food_capableof job mannerof commerce
context : i study in college. @ path_tailentity : hubby,study hassubevent never go hascontext college usedfor educational attainment _instanceof relationship similarto standard _hasproperty clout similarto hubby
context : i study in college. @ path_tailentity : hubby right book,college _atlocation curriculum similarto standard _instanceof relationship usedfor educational attainment _hascontext never go similarto clout definedas hubby right book
context : i study in college. @ path_tailentity : hubby,study _hasprerequisite become writer motivatedbygoal be study _atlocation husband isa hubby
context : i study in college. @ path_tailentity : hubby,study hasprerequisite be study _motivatedbygoal become writer _ca_usedfordesire husband isa hubby
context : i study in college. @ path_tailentity : hubby right book,college usedfor become writer hasprerequisite be study _atlocation husband _instanceof hubby right book
context : i study in college. @ path_tailentity : hubby,college usedfor good job _instanceof hope capableof be do _notdesires hubby
context : i study in college. @ path_tailentity : hubby,college usedfor good job _instanceof hope_capableof hope _desires hubby
context : i study in college. @ path_tailentity : hubby,study _hasprerequisite get good job motivatedbygoal good job _instanceof college _atlocation hope_capableof hubby
context : i study in college. @ path_tailentity : hubby,study _hassubevent college usedfor good job _instanceof hope_capableof hope _desires hubby
context : i study in college. @ path_tailentity : hubby right book,college usedfor good job _instanceof hope_capableof hope atlocation hubby right book
context : i study in college. @ path_tailentity : hubby right book,college usedfor good job _instanceof hope capableof be do _atlocation hubby right book
context : i have a dog. @ path_tailentity : gluten,dog _instanceof hot dog _hascontext gluten
context : i have a dog. @ path_tailentity : gluten,have dog _hasprerequisite hot dog _atlocation gluten
context : i have a dog. @ path_tailentity : be gluten,dog _instanceof hot dog usedfor be gluten
context : i have a dog. @ path_tailentity : gluten,dog desires eat _instanceof gluten free food haha hascontext gluten
context : i have a dog. @ path_tailentity : gluten,dog desires eat _ca_usedfordesire gluten free food haha similarto gluten
context : i have a dog. @ path_tailentity : gluten,have dog _hasprerequisite eat _instanceof gluten free food haha similarto gluten
context : i have a dog. @ path_tailentity : gluten,have dog _hasprerequisite eat _ca_usedfordesire gluten free food haha similarto gluten
context : i have a dog. @ path_tailentity : be gluten,dog desires eat _ca_usedfordesire gluten free food haha similarto be gluten
context : i have a dog. @ path_tailentity : be gluten,dog capableof eat _instanceof gluten free food haha similarto be gluten
context : i love foreign vehicles. @ path_tailentity : dislike,vehicle _instanceof orange car _desires person capableof think person _usedfor love capableof reminds isa dislike
context : i love foreign vehicles. @ path_tailentity : vegetable,vehicle _instanceof carrot capableof think person desires love ca_usedfor orange car _atlocation romance _usedfor vegetable
context : i love foreign vehicles. @ path_tailentity : dislike orange vegetable,vehicle _instanceof orange car _desires person capableof think person desires love _atlocation carrot capableof dislike orange vegetable
context : i love foreign vehicles. @ path_tailentity : dislike orange vegetable,vehicle _instanceof orange car _atlocation carrots _desires person capableof think person capableof reminds capableof dislike orange vegetable
context : i love foreign vehicles. @ path_tailentity : dislike,vehicle _instanceof orange car _atlocation hat usedfor remind carrot_capableof dislike
context : i love foreign vehicles. @ path_tailentity : vegetable,vehicle _instanceof orange car _atlocation hat usedfor remind carrot hascontext vegetable
context : i love foreign vehicles. @ path_tailentity : dislike orange vegetable,vehicle _instanceof orange car _atlocation hat usedfor remind carrot capableof dislike orange vegetable
context : i own a vehicle. @ path_tailentity : exercise,vehicle _hascontext morning run ca_usedfordesire drive motivatedbygoal work person_capableof exercise
context : i own a vehicle. @ path_tailentity : exercise,vehicle _hascontext morning run _desires work person capableof drive usedfor exercise
context : i own a vehicle. @ path_tailentity : exercise work,vehicle _hascontext morning run ca_usedfordesire drive _hasprerequisite work person capableof exercise work
context : i own a vehicle. @ path_tailentity : exercise work,vehicle capableof drive motivatedbygoal morning run isa work person desires exercise work
context : i own a vehicle. @ path_tailentity : work,vehicle capableof drive motivatedbygoal morning run isa work person atlocation work
context : i own a vehicle. @ path_tailentity : work,vehicle _hascontext morning run ca_usedfordesire drive hasprerequisite work person_capableof work
context : i own a vehicle. @ path_tailentity : work,vehicle capableof drive hassubevent morning run ca_usedfordesire work person _atlocation work
context : i own a vehicle. @ path_tailentity : work,vehicle _hasprerequisite driving hassubevent morning run capableof work person atlocation work
context : i have a pet bird. @ path_tailentity : hair,pet hassubevent have eagle motivatedbygoal has bald _hasa hair
