inputs,target
"I don't like mayo on my burgers either.  I like to use mustard instead of ketchup. That's a good idea. I'll have to try that next time I make burgers. I like mustard on my hamburgers, but not on my fries. ","I'm not a big fan of mustard either, but I do like mayonnaise."
"I like mustard on my hamburgers, but not on my fries. I'm not a big fan of mustard either, but I do like mayonnaise. I don't like mayo on my burgers either. I like ketchup better. ",Ketchup is pretty good on burgers. It's one of the most popular condiments in the world.
"I like mustard on my hamburgers, but not on my fries. I'm not a big fan of mustard either, but I do like mayonnaise. I don't like mayo on my burgers either. I like ketchup better. ",Ketchup is pretty good on burgers. It's one of the most popular condiments in the world.
"Ferrets are adorable! I think they would be fun to have as a pet. I think so too! They are small, furry, carnivorous mammals. Ferrets have been domesticated for a very long time. They have been bred for a variety of behaviors and sensory capabilities. ","Yes, they have. They were originally bred to hunt rabbits, but now they are kept as pets too."
"Ferrets have been domesticated for a very long time. They have been bred for a variety of behaviors and sensory capabilities. Yes, they have. They were originally bred to hunt rabbits, but now they are kept as pets too. Yes, they are very popular pets. There are more than seventy breeds recognized by various registries. ","I know, I love ferrets. They are the third most popular pet in the world after dogs and cats."
I know what you mean.  I'm the same way.  Do you like to hike? I love hiking! It's one of my favorite things to do in my spare time. I love it too.  It's a great way to get out of the house and get some fresh air. ,"Yes, and it's nice to get away from the city for a bit and just enjoy the outdoors."
"I love it too.  It's a great way to get out of the house and get some fresh air. Yes, and it's nice to get away from the city for a bit and just enjoy the outdoors. I agree.  I like to hike in the mountains.  Do you hike? ","No, I don't hike, but I would like to try it sometime."
"I agree.  I like to hike in the mountains.  Do you hike? No, I don't hike, but I would like to try it sometime. Yes, you should try it.  It's a great way to get out of the city and enjoy nature. ","I think I will, it sounds like a lot of fun. What else do you like to do?"
"I like to play video games. I've been playing a lot of Call of Duty lately. What about you? I don't play many video games, but I do like to read. I love fantasy novels. That's cool. What kind of books do you like? I'm a big fan of Stephen King. ",I like fantasy and science fiction. My favorite book of his is The Shining. Have you read it?
"Twilight was the first book I ever read, so I guess that was my favorite. I have never read the books, but I have seen the movies.  Did you like them? I liked the first one, but the second one wasn't as good as the first. ",I haven't seen either of them.  Do you think they were better than the first?
"Twilight was the first book I ever read, so I guess that was my favorite. I have never read the books, but I have seen the movies.  Did you like them? I liked the first one, but the second one wasn't as good as the first. ",I haven't seen either of them.  Do you think they were better than the first?
"I liked the first one, but the second one wasn't as good as the first. I haven't seen either of them.  Do you think they were better than the first? I don't think so. The first one was more of a comedy than a thriller. ",I'll have to check it out.  I love comedies.  What's your favorite?
"I'm a guy, so I don't really know. I do know that they are more common in people of northern or western European ancestry. That makes sense. Male is more likely to have more moles than females. Yes, that is true. Males have a higher chance of having more than one child. ",That is very true. I think it has something to do with genetics.
"Yes, that is true. Males have a higher chance of having more than one child. That is very true. I think it has something to do with genetics. I think you are right. It is a combination of genetic and environmental factors. ","Yes, I think so too. There are a lot of factors that play into it."
"I don't really have a favorite. I just like to watch them for entertainment. I've never heard of that one.  Is it a crime show about serial killers? Yes, it is about a serial killer who murders people. It is on the Syfy channel. ",I'll have to check it out.  I'm always looking for new shows to watch.
